id_cliente;edad;importe_solicitado;duracion_credito;antiguedad_empleado;situacion_vivienda;ingresos;objetivo_credito;pct_ingreso;tasa_interes;estado_credito;falta_pago
709879458.0;25;25000;4;0.0;ALQUILER;88000;INVERSIONES;0.28;14.96;1;N
709173108.0;25;1750;4;2.0;PROPIA;15000;MEJORAS_HOGAR;0.12;15.31;0;Y
715120608.0;26;25000;3;2.0;ALQUILER;88000;INVERSIONES;0.28;15.65;1;N
770632758.0;25;25000;4;1.0;ALQUILER;100000;INVERSIONES;0.25;9.33;0;N
779078733.0;23;3600;4;0.0;HIPOTECA;15000;PERSONAL;0.24;13.47;1;N
771742533.0;24;25000;3;8.0;ALQUILER;102400;PERSONAL;0.24;10.36;0;N
714576183.0;24;25000;4;1.0;ALQUILER;92000;MEJORAS_HOGAR;0.27;16.77;1;Y
708330858.0;23;25000;2;0.0;ALQUILER;93000;PAGO_DEUDAS;0.27;14.59;1;Y
819700533.0;22;3500;2;6.0;ALQUILER;175000;INVERSIONES;0.02;11.91;0;Y
720250158.0;23;7200;3;3.0;HIPOTECA;175000;EDUCACIÓN;0.04;8.38;0;N
716458983.0;25;9000;3;9.0;ALQUILER;174708;INVERSIONES;0.05;10.59;0;N
713747733.0;25;8800;3;2.0;HIPOTECA;174000;PAGO_DEUDAS;0.05;14.27;0;N
712270158.0;26;12000;4;8.0;ALQUILER;174000;PAGO_DEUDAS;0.07;12.53;0;N
721509558.0;25;25000;3;5.0;HIPOTECA;162000;PAGO_DEUDAS;0.15;16.0;1;Y
789562383.0;26;10000;4;10.0;HIPOTECA;173467;INVERSIONES;0.06;11.71;0;N
711109908.0;21;3175;3;0.0;PROPIA;15000;MEJORAS_HOGAR;0.21;11.54;1;Y
715812258.0;25;25000;4;2.0;ALQUILER;96000;MEJORAS_HOGAR;0.26;15.68;1;Y
754897008.0;21;1500;2;0.0;HIPOTECA;15120;EDUCACIÓN;0.1;10.59;0;N
789270033.0;24;25000;2;8.0;ALQUILER;97908;MEJORAS_HOGAR;0.26;12.61;1;Y
720214833.0;26;25000;2;3.0;ALQUILER;110000;PERSONAL;0.23;;0;Y
712890408.0;23;2800;3;7.0;HIPOTECA;15204;PERSONAL;0.18;8.49;1;N
721425558.0;25;30000;4;0.0;ALQUILER;159600;PERSONAL;0.19;17.27;1;Y
720248208.0;24;18000;4;6.0;ALQUILER;171500;PAGO_DEUDAS;0.1;8.9;0;N
779749908.0;25;10000;4;3.0;HIPOTECA;170004;SALUD;0.06;11.11;0;N
720779733.0;24;25000;2;0.0;ALQUILER;158004;MEJORAS_HOGAR;0.16;14.59;1;Y
717401883.0;26;13000;3;0.0;ALQUILER;170000;INVERSIONES;0.08;12.42;0;N
710572458.0;24;25000;2;0.0;ALQUILER;83300;SALUD;0.26;;1;N
708820308.0;24;25000;2;7.0;ALQUILER;110000;MEJORAS_HOGAR;0.23;15.7;0;Y
715203108.0;22;2500;3;7.0;PROPIA;15360;MEJORAS_HOGAR;0.16;12.53;1;N
710027508.0;25;5000;2;3.0;ALQUILER;134300;SALUD;0.03;16.49;1;N
787464408.0;25;20000;2;2.0;HIPOTECA;170000;EDUCACIÓN;0.12;7.49;0;N
709278258.0;22;25000;2;6.0;ALQUILER;100580;PAGO_DEUDAS;0.25;14.96;1;Y
716203308.0;25;25000;4;7.0;ALQUILER;113000;SALUD;0.22;12.73;0;Y
783542133.0;24;25000;4;8.0;ALQUILER;120000;EDUCACIÓN;0.21;10.65;0;N
714426783.0;25;25000;2;6.0;ALQUILER;120000;SALUD;0.21;10.74;0;N
712701333.0;23;25000;2;7.0;ALQUILER;120000;EDUCACIÓN;0.21;9.99;0;N
714871683.0;24;25000;2;5.0;ALQUILER;91800;SALUD;0.23;15.33;1;Y
709494483.0;21;1000;4;5.0;PROPIA;15600;INVERSIONES;0.06;7.29;0;N
773373108.0;26;25000;3;2.0;ALQUILER;108000;PERSONAL;0.23;15.05;1;N
778286433.0;26;25000;3;6.0;ALQUILER;129996;PERSONAL;0.19;10.75;0;N
718505958.0;23;25000;2;4.0;ALQUILER;130000;EDUCACIÓN;0.19;16.02;0;Y
711569433.0;23;25000;4;7.0;ALQUILER;130000;INVERSIONES;0.19;11.49;0;N
709346133.0;25;20000;4;4.0;PROPIA;170000;EDUCACIÓN;0.12;12.53;0;N
715024233.0;26;12000;2;0.0;HIPOTECA;170000;INVERSIONES;0.07;13.57;0;Y
788194458.0;22;14000;3;1.0;ALQUILER;169000;PERSONAL;0.08;11.14;0;N
716984658.0;26;24250;3;10.0;ALQUILER;168750;SALUD;0.14;12.87;0;Y
717424458.0;23;20000;3;3.0;ALQUILER;168600;EDUCACIÓN;0.12;11.58;0;N
710558058.0;24;1800;3;5.0;ALQUILER;168288;MEJORAS_HOGAR;0.01;11.12;0;N
770590758.0;25;35000;2;2.0;HIPOTECA;168000;PERSONAL;0.21;10.65;0;N
718490658.0;24;25000;2;6.0;ALQUILER;133300;PAGO_DEUDAS;0.19;10.37;0;N
711985833.0;24;3300;4;5.0;PROPIA;15600;MEJORAS_HOGAR;0.21;6.39;1;N
807030858.0;24;25000;3;8.0;ALQUILER;134000;PERSONAL;0.19;16.07;0;Y
708967608.0;25;25000;2;7.0;ALQUILER;134000;SALUD;0.19;10.62;0;N
779249583.0;25;3200;2;0.0;PROPIA;15600;INVERSIONES;0.21;18.09;1;N
778928283.0;25;25000;4;5.0;ALQUILER;135000;EDUCACIÓN;0.19;11.36;0;N
712299858.0;26;25000;4;10.0;ALQUILER;135660;PAGO_DEUDAS;0.18;12.53;0;N
799224108.0;25;25000;4;0.0;ALQUILER;145000;EDUCACIÓN;0.17;9.99;0;N
809976033.0;23;25000;3;4.0;ALQUILER;150000;EDUCACIÓN;0.17;10.36;0;N
716139933.0;23;9600;3;3.0;HIPOTECA;165000;EDUCACIÓN;0.06;5.99;0;N
828281733.0;22;24000;2;5.0;HIPOTECA;153000;PAGO_DEUDAS;0.16;15.62;1;Y
713086008.0;24;20000;4;5.0;HIPOTECA;165000;PERSONAL;0.12;10.37;0;N
713773458.0;25;25000;4;0.0;HIPOTECA;165000;MEJORAS_HOGAR;0.15;19.74;0;N
719242533.0;21;20000;4;5.0;HIPOTECA;165000;EDUCACIÓN;0.12;6.91;0;N
772712658.0;23;6000;2;7.0;PROPIA;16000;SALUD;0.38;7.9;1;N
788868858.0;23;2275;4;3.0;HIPOTECA;16000;PAGO_DEUDAS;0.14;13.06;0;Y
811898133.0;23;2000;3;7.0;PROPIA;16000;PERSONAL;0.13;6.39;0;N
788808633.0;23;25000;3;1.0;ALQUILER;148000;PAGO_DEUDAS;0.17;14.93;1;N
779804208.0;23;5600;4;1.0;HIPOTECA;16000;SALUD;0.35;12.84;1;N
711643458.0;24;3625;2;3.0;PROPIA;16020;INVERSIONES;0.23;17.14;1;Y
781391058.0;22;5500;3;2.0;HIPOTECA;16094;INVERSIONES;0.34;7.14;1;N
790134408.0;25;25000;2;2.0;ALQUILER;175000;PERSONAL;0.14;8.9;0;N
788853258.0;22;2000;3;6.0;PROPIA;16200;PERSONAL;0.12;12.42;0;N
713441958.0;24;25000;2;7.0;ALQUILER;185000;MEJORAS_HOGAR;0.14;12.68;0;Y
711857733.0;25;25000;2;9.0;ALQUILER;162000;PERSONAL;0.15;11.03;0;N
822969858.0;26;30000;4;10.0;ALQUILER;161000;INVERSIONES;0.19;7.9;0;N
719554758.0;22;35000;4;0.0;HIPOTECA;160000;SALUD;0.22;10.65;0;N
788830683.0;25;25000;4;5.0;ALQUILER;225000;INVERSIONES;0.11;11.86;0;N
793059108.0;25;5000;4;1.0;PROPIA;16400;PERSONAL;0.3;8.94;1;N
716568708.0;23;4375;4;6.0;PROPIA;16500;INVERSIONES;0.27;9.63;1;N
717229158.0;25;24750;3;6.0;ALQUILER;49500;PERSONAL;0.5;14.22;1;N
715915458.0;23;24750;3;4.0;ALQUILER;60000;PAGO_DEUDAS;0.41;9.33;1;N
819129858.0;24;24500;4;8.0;ALQUILER;84200;SALUD;0.29;13.85;0;N
719091333.0;22;2000;2;5.0;HIPOTECA;16800;EDUCACIÓN;0.12;10.65;0;N
708666258.0;24;24500;4;8.0;ALQUILER;92000;SALUD;0.27;11.46;0;N
714914583.0;23;35000;2;5.0;HIPOTECA;160000;PERSONAL;0.22;7.66;0;N
714363858.0;24;12000;4;9.0;HIPOTECA;160000;INVERSIONES;0.07;16.77;0;N
721347408.0;25;12000;4;1.0;HIPOTECA;160000;PERSONAL;0.07;9.63;0;N
712595433.0;26;25000;4;6.0;ALQUILER;160000;PERSONAL;0.16;12.23;0;Y
809608533.0;25;10000;4;0.0;HIPOTECA;125800;SALUD;0.07;14.09;1;N
772047183.0;25;24250;4;2.0;ALQUILER;54000;PERSONAL;0.45;13.98;1;N
714217908.0;23;24250;4;1.0;ALQUILER;62500;EDUCACIÓN;0.39;10.62;1;N
714819183.0;24;3900;3;;HIPOTECA;16800;PAGO_DEUDAS;0.23;;1;N
716455683.0;25;24250;4;9.0;ALQUILER;68400;PERSONAL;0.35;17.56;1;N
710865633.0;26;24250;2;1.0;ALQUILER;56045;SALUD;0.37;14.96;1;N
714982383.0;22;24250;2;7.0;ALQUILER;74000;PAGO_DEUDAS;0.33;15.65;1;Y
752952108.0;24;24250;2;9.0;ALQUILER;65453;SALUD;0.31;15.7;1;N
813814008.0;24;24250;3;1.0;ALQUILER;89908;INVERSIONES;0.27;12.53;0;N
708288108.0;26;24250;3;0.0;ALQUILER;78000;MEJORAS_HOGAR;0.31;17.56;1;Y
794545983.0;23;24250;2;0.0;ALQUILER;100000;PERSONAL;0.24;12.87;0;Y
715585158.0;23;24250;2;6.0;ALQUILER;103000;PERSONAL;0.24;15.7;0;N
810449883.0;25;9000;3;2.0;HIPOTECA;160000;EDUCACIÓN;0.06;;0;N
789863208.0;25;15000;4;5.0;PROPIA;160000;INVERSIONES;0.09;11.14;0;N
715022133.0;24;20000;3;3.0;HIPOTECA;160000;INVERSIONES;0.13;16.0;0;N
804359133.0;23;25000;2;2.0;HIPOTECA;160000;EDUCACIÓN;0.16;15.65;0;Y
712506708.0;26;13750;4;0.0;HIPOTECA;160000;PAGO_DEUDAS;0.09;;0;N
717354558.0;21;15250;4;3.0;HIPOTECA;160000;INVERSIONES;0.1;15.31;0;Y
712372158.0;25;20000;2;3.0;HIPOTECA;160000;INVERSIONES;0.13;13.47;0;Y
818942433.0;22;4750;2;0.0;HIPOTECA;16800;MEJORAS_HOGAR;0.28;13.85;1;Y
715699983.0;25;24250;3;9.0;ALQUILER;111996;PERSONAL;0.22;;0;N
712459233.0;21;6000;4;0.0;HIPOTECA;16800;INVERSIONES;0.36;10.39;1;N
716545383.0;25;24250;2;0.0;ALQUILER;115200;MEJORAS_HOGAR;0.21;11.36;0;N
721144383.0;23;24250;3;0.0;ALQUILER;144000;EDUCACIÓN;0.17;11.83;0;N
821837958.0;23;24250;3;3.0;ALQUILER;287000;EDUCACIÓN;0.08;12.53;0;N
713308683.0;22;24150;3;1.0;ALQUILER;108000;MEJORAS_HOGAR;0.22;14.96;1;Y
788780958.0;22;24000;3;7.0;ALQUILER;43000;PAGO_DEUDAS;0.56;13.85;1;Y
798473808.0;23;24000;4;1.0;ALQUILER;47004;INVERSIONES;0.51;11.58;1;N
708813033.0;24;24000;2;4.0;ALQUILER;48000;INVERSIONES;0.5;16.29;1;Y
715192308.0;26;24000;3;4.0;ALQUILER;48000;SALUD;0.5;;1;N
714639783.0;21;24000;2;2.0;ALQUILER;44964;EDUCACIÓN;0.53;16.29;1;Y
709311633.0;25;24000;2;;ALQUILER;52000;PERSONAL;0.46;10.74;1;N
717292758.0;22;2250;3;;HIPOTECA;17352;EDUCACIÓN;0.13;15.27;0;Y
709470858.0;24;24000;2;3.0;ALQUILER;47000;PERSONAL;0.51;17.8;1;N
779241783.0;22;1000;2;6.0;HIPOTECA;17400;INVERSIONES;0.06;11.36;0;N
715205358.0;22;24000;4;2.0;ALQUILER;49000;SALUD;0.49;17.56;1;N
778871508.0;26;24000;4;0.0;ALQUILER;60000;PERSONAL;0.4;7.9;1;N
779462433.0;25;24000;4;3.0;ALQUILER;60000;PERSONAL;0.4;10.99;1;N
710147958.0;22;24000;3;0.0;ALQUILER;60000;PERSONAL;0.4;7.29;1;N
709864833.0;21;24000;2;5.0;ALQUILER;60000;SALUD;0.4;10.75;1;N
717276708.0;26;24000;3;9.0;ALQUILER;62004;PAGO_DEUDAS;0.39;7.9;1;N
710004933.0;22;24000;2;3.0;ALQUILER;62400;EDUCACIÓN;0.38;14.84;1;N
753606108.0;26;24000;2;10.0;ALQUILER;65000;PAGO_DEUDAS;0.37;;1;N
778868958.0;22;4975;3;6.0;HIPOTECA;17760;EDUCACIÓN;0.28;;1;Y
710940183.0;23;24000;2;5.0;ALQUILER;59000;PAGO_DEUDAS;0.41;19.69;1;Y
718927533.0;23;24000;4;6.0;ALQUILER;66000;INVERSIONES;0.36;;1;N
719337408.0;24;24000;4;0.0;ALQUILER;60000;INVERSIONES;0.4;14.96;1;N
772308408.0;25;24000;3;9.0;ALQUILER;66143;EDUCACIÓN;0.36;6.99;1;N
709547658.0;22;24000;4;3.0;ALQUILER;62250;PERSONAL;0.39;16.45;1;Y
712981383.0;24;24000;4;8.0;ALQUILER;70000;EDUCACIÓN;0.34;10.99;1;N
790099758.0;23;24000;2;7.0;ALQUILER;74000;PAGO_DEUDAS;0.32;10.99;1;N
778770783.0;22;3000;4;3.0;PROPIA;18000;PERSONAL;0.17;7.9;1;N
713134458.0;22;24000;4;6.0;ALQUILER;75000;EDUCACIÓN;0.32;12.69;1;N
713639958.0;24;24000;3;9.0;ALQUILER;75000;SALUD;0.32;10.37;1;N
771180033.0;24;24000;3;7.0;ALQUILER;75000;MEJORAS_HOGAR;0.32;;1;N
717916758.0;26;24000;3;0.0;ALQUILER;69000;PAGO_DEUDAS;0.35;15.83;1;N
711089733.0;23;24000;3;4.0;ALQUILER;78000;PERSONAL;0.31;13.92;1;N
712159083.0;22;2000;3;;PROPIA;18000;INVERSIONES;0.11;11.49;0;N
716988633.0;24;24000;2;2.0;ALQUILER;80000;SALUD;0.3;10.25;0;N
779031033.0;22;3500;4;1.0;PROPIA;18000;MEJORAS_HOGAR;0.19;7.49;1;N
716302383.0;23;4000;2;3.0;PROPIA;18000;EDUCACIÓN;0.22;5.99;1;N
718281408.0;23;24000;2;6.0;ALQUILER;74700;PERSONAL;0.32;12.92;1;N
721333233.0;26;24000;3;3.0;ALQUILER;88596;PERSONAL;0.27;11.58;0;N
794496033.0;25;24000;2;4.0;ALQUILER;95000;EDUCACIÓN;0.25;8.9;0;N
710519433.0;22;24000;3;6.0;ALQUILER;83000;PAGO_DEUDAS;0.29;19.69;1;N
814995933.0;25;24000;4;9.0;ALQUILER;95000;INVERSIONES;0.25;6.54;0;N
711791583.0;21;4900;4;3.0;PROPIA;18000;MEJORAS_HOGAR;0.27;14.54;1;Y
721469433.0;21;5000;2;;PROPIA;18000;EDUCACIÓN;0.28;11.11;1;N
788386908.0;26;24000;4;5.0;ALQUILER;100000;PERSONAL;0.24;12.73;0;N
717198633.0;24;24000;4;7.0;ALQUILER;110000;INVERSIONES;0.22;15.62;0;N
767695083.0;24;6250;4;0.0;PROPIA;18000;MEJORAS_HOGAR;0.35;6.54;1;N
712315683.0;22;24000;2;7.0;ALQUILER;98000;PAGO_DEUDAS;0.24;;1;Y
710038008.0;26;24000;4;6.0;ALQUILER;103872;PAGO_DEUDAS;0.23;20.03;1;N
789129033.0;22;24000;4;4.0;ALQUILER;120000;EDUCACIÓN;0.2;9.91;0;N
718349058.0;24;24000;4;1.0;ALQUILER;120000;INVERSIONES;0.2;12.69;0;N
714513033.0;26;24000;3;9.0;ALQUILER;108000;EDUCACIÓN;0.22;20.16;1;N
789842283.0;24;24000;4;4.0;ALQUILER;124080;PERSONAL;0.19;16.49;0;Y
714717483.0;23;2500;2;1.0;HIPOTECA;18000;SALUD;0.14;15.95;1;N
714900408.0;24;24000;3;7.0;ALQUILER;130000;PAGO_DEUDAS;0.18;11.49;0;N
720115683.0;25;24000;2;8.0;ALQUILER;135000;PERSONAL;0.18;10.99;0;N
779504058.0;24;24000;2;4.0;ALQUILER;135000;MEJORAS_HOGAR;0.18;13.79;0;N
719418933.0;23;24000;3;2.0;ALQUILER;114750;SALUD;0.18;20.03;1;Y
795979833.0;23;24000;4;0.0;ALQUILER;150000;EDUCACIÓN;0.16;7.49;0;N
781794708.0;23;24000;2;7.0;ALQUILER;138000;PAGO_DEUDAS;0.17;16.0;1;Y
717392358.0;24;13000;3;6.0;PROPIA;18000;PERSONAL;0.72;7.88;1;N
718640508.0;21;6250;4;0.0;PROPIA;18000;INVERSIONES;0.35;10.62;1;N
803366358.0;26;24000;4;7.0;ALQUILER;155000;PAGO_DEUDAS;0.15;10.99;0;N
709230708.0;26;24000;2;1.0;ALQUILER;148000;EDUCACIÓN;0.16;18.3;1;N
714272658.0;26;24000;2;3.0;ALQUILER;170000;PAGO_DEUDAS;0.14;;0;Y
801383808.0;21;2500;3;1.0;PROPIA;18000;PERSONAL;0.14;11.36;0;N
710677608.0;24;23975;2;8.0;ALQUILER;43896;MEJORAS_HOGAR;0.55;;1;N
708217758.0;23;23750;2;4.0;ALQUILER;120000;SALUD;0.2;13.47;0;N
717469158.0;24;23600;3;2.0;ALQUILER;54996;PERSONAL;0.43;11.89;1;N
711864783.0;24;10000;2;0.0;HIPOTECA;18000;PAGO_DEUDAS;0.56;12.18;1;N
719407983.0;25;23600;4;9.0;ALQUILER;102000;PAGO_DEUDAS;0.23;13.49;0;N
710665533.0;23;23575;4;3.0;ALQUILER;75000;PERSONAL;0.31;14.5;1;N
716804283.0;22;4000;2;2.0;PROPIA;18000;SALUD;0.22;;1;N
767294658.0;22;5400;2;1.0;PROPIA;18000;SALUD;0.3;15.31;1;Y
709122483.0;25;4000;3;1.0;HIPOTECA;18000;SALUD;0.22;;1;N
708241233.0;21;3375;2;5.0;PROPIA;18000;INVERSIONES;0.19;;1;N
717860358.0;22;23400;2;1.0;ALQUILER;66960;INVERSIONES;0.35;7.49;1;N
789337233.0;22;23000;3;7.0;ALQUILER;43385;PERSONAL;0.53;;1;N
720902133.0;25;23000;2;3.0;ALQUILER;56544;EDUCACIÓN;0.41;;1;N
721043058.0;23;23000;4;2.0;ALQUILER;60000;INVERSIONES;0.38;12.18;1;N
719451483.0;24;1200;4;3.0;HIPOTECA;18000;INVERSIONES;0.07;11.34;0;Y
711870333.0;25;23000;3;9.0;ALQUILER;63208;EDUCACIÓN;0.36;9.91;1;N
708398283.0;24;23000;4;0.0;ALQUILER;65000;MEJORAS_HOGAR;0.35;11.99;1;N
715878183.0;23;23000;2;7.0;ALQUILER;68000;EDUCACIÓN;0.34;9.62;1;N
709110633.0;22;3000;3;1.0;PROPIA;18000;PAGO_DEUDAS;0.17;9.96;1;N
721059033.0;25;23000;2;9.0;ALQUILER;80000;INVERSIONES;0.29;;0;N
779912283.0;24;23000;2;1.0;ALQUILER;88000;INVERSIONES;0.26;14.54;1;N
717701733.0;22;22750;4;5.0;ALQUILER;58600;SALUD;0.39;11.36;1;N
709913733.0;23;22500;2;7.0;ALQUILER;70000;PAGO_DEUDAS;0.32;14.27;1;N
718768158.0;24;3000;3;3.0;PROPIA;18287;MEJORAS_HOGAR;0.16;11.99;1;N
712138983.0;26;22500;2;2.0;ALQUILER;69846;EDUCACIÓN;0.32;18.99;1;Y
710558883.0;24;22400;4;0.0;ALQUILER;73000;INVERSIONES;0.31;16.7;1;Y
721375308.0;24;5000;3;8.0;HIPOTECA;18500;PERSONAL;0.27;9.32;1;N
711374283.0;23;22250;3;2.0;ALQUILER;35000;PAGO_DEUDAS;0.64;12.69;1;N
822893133.0;25;22000;2;9.0;ALQUILER;43000;MEJORAS_HOGAR;0.51;13.11;1;N
778465533.0;25;22000;2;4.0;ALQUILER;52000;PERSONAL;0.42;10.74;1;N
712024908.0;21;4200;4;0.0;HIPOTECA;18701;PERSONAL;0.22;14.11;1;Y
716920908.0;22;22000;3;6.0;ALQUILER;57000;EDUCACIÓN;0.39;9.63;1;N
708095133.0;25;22000;2;0.0;ALQUILER;58000;SALUD;0.38;14.65;1;N
711195558.0;23;22000;4;6.0;ALQUILER;60000;PAGO_DEUDAS;0.37;10.25;1;N
712049208.0;24;22000;2;3.0;ALQUILER;60000;INVERSIONES;0.37;14.26;1;Y
772735758.0;25;3000;2;5.0;HIPOTECA;18840;EDUCACIÓN;0.16;9.91;1;N
778239933.0;26;22000;3;7.0;ALQUILER;56000;SALUD;0.39;17.19;1;N
714893733.0;22;22000;4;3.0;ALQUILER;70000;EDUCACIÓN;0.31;11.36;1;N
754886958.0;22;22000;2;1.0;ALQUILER;66000;EDUCACIÓN;0.33;;1;N
710104908.0;23;22000;3;3.0;ALQUILER;74064;PAGO_DEUDAS;0.3;10.59;0;N
713827383.0;24;22000;2;5.0;ALQUILER;76597;EDUCACIÓN;0.29;9.25;0;N
720267033.0;22;3625;3;6.0;PROPIA;19000;SALUD;0.19;8.49;1;N
708688608.0;26;22000;3;0.0;ALQUILER;77000;INVERSIONES;0.29;6.54;0;N
713217858.0;21;6000;3;5.0;PROPIA;19000;SALUD;0.32;8.49;1;N
819352983.0;24;22000;4;0.0;ALQUILER;80000;SALUD;0.28;;0;N
711019308.0;26;22000;2;10.0;ALQUILER;82600;INVERSIONES;0.27;12.69;0;N
768600558.0;24;7400;2;3.0;PROPIA;19000;SALUD;0.39;13.85;1;N
710202783.0;25;4000;3;3.0;PROPIA;19000;PAGO_DEUDAS;0.21;7.4;1;N
712899333.0;23;22000;4;3.0;ALQUILER;84000;PAGO_DEUDAS;0.26;11.71;0;N
767036433.0;25;22000;3;8.0;ALQUILER;77650;PERSONAL;0.28;11.48;1;N
793473033.0;25;22000;2;1.0;ALQUILER;82000;EDUCACIÓN;0.27;17.51;1;N
721232058.0;21;3500;3;0.0;HIPOTECA;19012;PAGO_DEUDAS;0.18;14.61;1;N
715449333.0;23;22000;4;3.0;ALQUILER;99996;PAGO_DEUDAS;0.22;7.88;0;N
717998058.0;23;22000;3;0.0;ALQUILER;110000;PERSONAL;0.2;;0;N
827332983.0;22;4950;2;6.0;HIPOTECA;19200;PERSONAL;0.26;11.71;1;N
721183983.0;25;21700;2;4.0;ALQUILER;57000;PERSONAL;0.38;11.99;1;N
718426533.0;24;21600;2;5.0;ALQUILER;54000;INVERSIONES;0.4;13.49;1;N
716223708.0;23;21600;4;8.0;ALQUILER;56000;SALUD;0.39;21.21;1;Y
719443683.0;26;21600;3;2.0;ALQUILER;63000;PAGO_DEUDAS;0.34;14.35;1;Y
779610033.0;22;21600;3;3.0;ALQUILER;82000;PERSONAL;0.26;13.61;0;Y
710698233.0;22;21600;3;6.0;ALQUILER;78000;PAGO_DEUDAS;0.28;11.26;1;N
780253533.0;22;2400;3;0.0;PROPIA;19200;INVERSIONES;0.13;10.59;0;N
793581933.0;24;21600;2;8.0;ALQUILER;112140;SALUD;0.19;7.9;0;N
719229708.0;24;7000;4;;HIPOTECA;19200;MEJORAS_HOGAR;0.36;5.99;1;N
715158483.0;25;3000;4;4.0;PROPIA;19200;EDUCACIÓN;0.16;11.99;1;N
809296308.0;24;21500;3;5.0;ALQUILER;59000;SALUD;0.36;16.89;1;N
778176108.0;24;21500;3;5.0;ALQUILER;70000;MEJORAS_HOGAR;0.31;9.99;1;N
709345008.0;24;21500;3;5.0;ALQUILER;116000;EDUCACIÓN;0.19;15.33;0;Y
796532958.0;25;21450;4;5.0;ALQUILER;60000;EDUCACIÓN;0.36;7.29;1;N
717049533.0;22;21250;3;5.0;ALQUILER;31000;PAGO_DEUDAS;0.69;12.42;1;N
719366358.0;25;21250;2;5.0;ALQUILER;47052;INVERSIONES;0.45;10.99;1;N
711622683.0;25;21250;2;9.0;ALQUILER;51060;INVERSIONES;0.42;6.91;1;N
721417233.0;22;5000;2;6.0;HIPOTECA;19200;PAGO_DEUDAS;0.26;14.17;1;Y
714578283.0;22;21250;3;3.0;ALQUILER;53000;SALUD;0.4;10.25;1;N
769574883.0;26;9250;2;0.0;PROPIA;19200;EDUCACIÓN;0.48;;1;N
769137108.0;24;21250;3;8.0;ALQUILER;56000;INVERSIONES;0.38;15.95;1;Y
717640083.0;24;21250;4;4.0;ALQUILER;65000;EDUCACIÓN;0.33;15.95;1;Y
717643608.0;21;21000;4;3.0;ALQUILER;35000;INVERSIONES;0.6;12.53;1;N
709198158.0;22;1400;4;6.0;HIPOTECA;19200;MEJORAS_HOGAR;0.07;14.91;1;Y
712419708.0;23;3000;4;7.0;HIPOTECA;19200;SALUD;0.16;;1;N
709103358.0;26;21000;4;3.0;ALQUILER;40000;SALUD;0.53;6.54;1;N
716966808.0;25;1000;3;2.0;PROPIA;19200;INVERSIONES;0.05;;0;N
708579633.0;26;21000;4;0.0;ALQUILER;42000;SALUD;0.5;17.26;1;Y
772264383.0;23;21000;2;2.0;ALQUILER;63000;SALUD;0.33;11.36;1;N
721057758.0;26;4000;4;5.0;HIPOTECA;19200;INVERSIONES;0.21;7.51;1;N
716445783.0;22;21000;3;2.0;ALQUILER;59000;PERSONAL;0.36;10.71;1;N
778686408.0;22;21000;4;3.0;ALQUILER;70500;PERSONAL;0.3;13.98;0;Y
718715583.0;26;21000;3;11.0;ALQUILER;65219;PAGO_DEUDAS;0.32;14.09;1;N
715015683.0;22;21000;3;2.0;ALQUILER;75000;EDUCACIÓN;0.28;10.0;0;N
805254708.0;22;5000;3;3.0;HIPOTECA;19200;SALUD;0.26;15.33;1;N
710462433.0;25;21000;4;9.0;ALQUILER;62047;SALUD;0.29;16.32;1;Y
721342383.0;24;21000;2;8.0;ALQUILER;79000;MEJORAS_HOGAR;0.27;7.9;0;N
720179883.0;23;21000;3;3.0;ALQUILER;80000;SALUD;0.26;11.99;0;N
779445108.0;24;21000;4;8.0;ALQUILER;84000;SALUD;0.25;10.75;0;N
718193958.0;26;21000;3;3.0;ALQUILER;85000;MEJORAS_HOGAR;0.25;13.92;0;N
710955633.0;22;21000;3;1.0;ALQUILER;93000;EDUCACIÓN;0.23;9.91;0;N
794977533.0;26;21000;3;10.0;ALQUILER;81000;EDUCACIÓN;0.26;16.95;1;Y
716149383.0;26;21000;3;1.0;ALQUILER;97000;EDUCACIÓN;0.22;7.9;0;N
752604633.0;26;21000;3;3.0;ALQUILER;97000;EDUCACIÓN;0.22;;0;Y
711242058.0;25;21000;3;2.0;ALQUILER;100000;PERSONAL;0.21;16.49;1;Y
712027683.0;26;7500;2;0.0;OTROS;19200;PERSONAL;0.39;11.97;1;Y
713889933.0;21;6250;3;;HIPOTECA;19253;PAGO_DEUDAS;0.32;6.17;1;N
709446783.0;26;21000;2;5.0;ALQUILER;125000;MEJORAS_HOGAR;0.17;8.9;0;N
787623858.0;25;21000;3;9.0;ALQUILER;125000;EDUCACIÓN;0.17;12.99;0;Y
789115833.0;23;20900;2;2.0;ALQUILER;82000;PERSONAL;0.25;12.69;0;N
709040508.0;21;15000;2;0.0;HIPOTECA;19500;EDUCACIÓN;0.77;9.64;1;N
708864708.0;26;20500;3;7.0;ALQUILER;50000;INVERSIONES;0.41;7.49;1;N
717758583.0;23;20500;3;2.0;ALQUILER;70000;EDUCACIÓN;0.29;13.16;0;Y
715416633.0;22;2100;4;1.0;PROPIA;19800;EDUCACIÓN;0.11;8.38;0;N
717956283.0;123;20400;3;2.0;ALQUILER;80004;EDUCACIÓN;0.25;10.25;0;N
721379433.0;23;20375;2;7.0;ALQUILER;54000;PERSONAL;0.38;7.49;1;N
716027208.0;26;20050;2;10.0;ALQUILER;26000;EDUCACIÓN;0.77;9.76;1;N
